"matchId","matchCreation","summonerId","championId","winner","firstBloodKill","firstTowerKill","firstTowerAssist","kills","assists","deaths","goldEarned","totalDamageDealt","magicDamageDealt","physicalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","minionsKilled","neutralMinionsKilled","totalTimeCrowdControlDealt","wardsPlaced","towerKills","largestMultiKill","largestKillingSpree","largestCriticalStrike","totalHeal"
456218971,1421857609618,944809,91,1,0,0,0,9,11,6,11986,93081,0,92103,21616,23085,133,7,581,6,0,2,3,531,0
456218971,1421857609618,3912269,51,1,1,0,0,10,10,5,15918,223766,21402,201276,24889,16963,227,25,266,5,0,2,5,1579,947
456218971,1421857609618,3333508,64,1,0,0,0,8,12,2,13414,165768,42214,111948,13331,26588,95,62,592,12,2,2,4,383,1183
456218971,1421857609618,472163,62,1,0,0,0,2,6,3,11574,145208,9165,135708,10513,15841,190,24,135,6,2,1,2,0,1186
456218971,1421857609618,474703,143,1,0,0,0,3,18,4,12871,69423,63095,5672,23467,11471,61,0,395,31,1,1,0,0,1876
456160964,1421843117174,6931276,238,1,0,0,0,7,0,4,11665,123770,6145,116237,12176,18085,159,9,145,5,2,1,3,0,629
456160964,1421843117174,9051129,103,1,0,0,0,13,8,5,13719,115986,63128,19582,30113,15415,163,3,72,5,2,2,4,0,2824
456160964,1421843117174,9136632,25,1,0,0,0,2,10,1,8584,43247,28545,14702,7138,7494,40,1,72,5,0,1,2,0,433
456160964,1421843117174,2632852,254,1,0,0,0,10,5,5,12691,135470,14138,107961,14433,22628,36,70,527,6,1,2,5,0,1880
456160964,1421843117174,1950102,21,1,0,0,0,4,8,5,11245,114165,31101,83064,15598,16001,149,1,164,5,2,1,2,737,0
456160964,1421843117174,4041113,64,0,1,0,0,5,2,9,7825,60671,17239,37427,6221,21350,38,26,429,16,0,1,0,0,381
456160964,1421843117174,9133727,81,0,0,0,0,3,9,7,8896,79435,16586,62849,13678,20768,124,0,0,10,0,1,0,478,418
456160964,1421843117174,2620586,80,0,0,0,0,5,6,8,9466,106831,16015,90254,12786,20516,131,4,73,2,0,2,2,704,1311
456160964,1421843117174,7434147,55,0,0,0,0,7,4,8,8893,70409,63929,5753,14863,21609,96,0,21,6,0,2,4,0,2189
456160964,1421843117174,5817651,16,0,0,0,0,0,8,4,5976,26239,15349,10889,2626,13337,28,0,67,9,0,0,0,352,6818
456161774,1421843635352,1906730,39,0,0,0,0,0,0,4,2905,15695,718,14625,2446,10054,47,0,16,2,0,0,0,0,1235
456161774,1421843635352,4582926,7,0,0,0,0,0,0,0,2468,6524,3091,3432,1053,1371,26,0,1,2,0,0,0,0,110
456161774,1421843635352,6600630,21,0,0,0,0,0,0,1,2680,8104,1233,6870,670,1643,36,0,21,2,0,0,0,0,36
456161774,1421843635352,533994,89,0,0,0,0,0,1,1,2895,8767,3548,4699,2226,3982,16,0,21,8,0,0,0,0,255
456161774,1421843635352,585277,80,0,0,0,0,1,0,2,3050,21658,3635,15393,1414,5751,2,22,89,3,0,1,0,291,153
456161774,1421843635352,2873194,81,1,0,0,0,1,3,1,5138,29595,2063,27532,2721,2663,79,0,0,0,2,1,0,0,0
456161774,1421843635352,5476053,53,1,1,0,0,1,3,0,4691,18017,12630,5387,2202,3280,14,0,34,4,1,1,0,0,451
456161774,1421843635352,5032331,103,1,0,1,0,1,0,1,4940,40997,15820,13815,2171,2518,73,2,3,4,2,1,0,0,338
456161774,1421843635352,3772872,5,1,0,0,0,1,3,0,5015,42570,7171,30252,1530,8133,5,29,355,3,1,1,0,0,2577
456161774,1421843635352,2909119,68,1,0,0,0,4,1,0,5733,44207,30210,13997,7996,4332,77,0,344,4,1,1,4,0,349
456216834,1421856613503,4054285,81,1,0,0,0,10,12,2,14922,205284,54601,148994,36325,14051,213,17,714,4,4,2,6,0,1213
456216834,1421856613503,1314028,25,1,0,0,0,4,16,4,10972,37430,28587,8843,10526,17769,35,0,157,20,0,1,2,0,1130
456216834,1421856613503,420010,67,1,0,0,0,2,5,1,10308,65404,2034,58216,6135,9387,142,6,5,3,0,1,2,325,0
456216834,1421856613503,5143258,150,1,0,0,1,10,13,3,13447,137521,12672,122852,22978,25569,141,6,787,11,4,2,5,387,1389
456216834,1421856613503,1835948,20,1,1,1,0,8,16,5,13023,126479,47048,22756,14936,32863,49,42,936,13,1,2,4,0,9074
456216834,1421856613503,4191208,15,0,0,0,0,2,10,3,13032,170442,14287,156154,18816,13906,252,7,6,3,3,1,2,826,1888
456216834,1421856613503,1185985,68,0,0,0,0,8,3,8,10975,106626,82616,22693,24308,23060,146,3,668,4,1,2,4,0,521
456216834,1421856613503,2253301,267,0,0,0,0,0,8,7,7991,19657,15113,4543,11227,20812,14,0,167,27,0,0,0,0,6310
456216834,1421856613503,3412423,13,0,0,0,0,2,4,9,7735,57347,44940,11986,7498,24620,87,1,30,10,0,1,0,0,403
456216834,1421856613503,1626279,19,0,0,0,0,3,2,7,9862,127229,28470,85785,6335,36158,24,78,436,7,1,1,2,0,9808
456206299,1421854685107,5016004,104,1,0,0,0,8,6,2,11546,108833,4666,103313,21400,11995,168,8,166,2,2,3,5,749,1846
456206299,1421854685107,2222264,64,1,0,0,0,4,9,1,8781,84994,13535,65300,7783,16169,28,43,443,11,0,1,3,0,883
456206299,1421854685107,442471,23,1,0,0,0,2,3,5,9769,148957,15531,132807,7027,17866,165,10,123,4,4,1,0,483,3971
456206299,1421854685107,1788543,105,1,0,0,0,7,3,1,8017,32125,17779,13465,8905,5804,44,5,82,4,0,2,4,0,975
456206299,1421854685107,2453573,40,1,0,0,0,2,14,0,7874,17950,8494,9456,4890,9075,10,1,125,15,0,1,2,0,3906
456206299,1421854685107,427394,59,0,0,0,0,1,3,4,5668,42872,8750,28927,4455,12164,15,30,271,5,0,1,0,0,407
456206299,1421854685107,1353609,75,0,1,0,0,3,1,4,6497,43441,9879,33176,6877,12563,99,0,56,3,0,1,2,0,577
456206299,1421854685107,3538849,25,0,0,1,0,4,1,6,7929,71111,55096,15033,11892,14763,141,0,107,4,1,2,2,0,1241
456206299,1421854685107,2955444,89,0,0,0,0,1,3,6,5451,21239,11636,7223,4260,15763,34,0,69,11,0,1,0,0,1372
456206299,1421854685107,550982,51,0,0,0,0,0,2,4,6526,69517,1686,67831,6486,10646,136,0,32,4,0,0,0,508,1184
456194236,1421850452899,1503344,157,1,1,1,0,5,10,5,12819,181920,44968,136452,21837,17777,239,11,118,2,3,1,2,490,1057
456194236,1421850452899,775011,254,1,0,0,0,10,10,2,11810,123730,7860,106206,14653,20981,24,65,392,0,1,1,9,0,1113
456194236,1421850452899,471598,54,1,0,0,0,13,7,5,12603,85646,62490,22616,26331,15920,141,4,1196,8,1,2,7,0,1094
456194236,1421850452899,3192172,18,1,0,0,0,7,13,3,12058,143157,45489,94840,21304,14264,145,20,490,3,3,2,5,637,1050
456194236,1421850452899,490052,412,1,0,0,0,2,17,6,8670,19408,15030,4377,9555,17687,16,0,139,21,1,1,2,0,1015
456194236,1421850452899,1540152,55,0,0,0,0,8,6,6,9610,66071,59704,5925,16130,18721,119,1,0,5,0,2,5,0,971
456194236,1421850452899,402354,86,0,0,0,0,4,4,7,8670,92657,5017,86891,16207,28308,153,0,100,4,1,1,2,0,1251
456194236,1421850452899,406713,59,0,0,0,0,5,9,7,9383,94079,10854,76850,12194,25187,38,56,361,1,0,1,2,0,2014
456194236,1421850452899,2567976,67,0,0,0,0,2,6,10,8596,77715,0,70350,6421,19447,160,0,13,0,1,1,0,321,2225
456194236,1421850452899,3941302,53,0,0,0,0,2,12,7,7420,24949,11323,9042,9550,22012,32,0,61,13,0,1,0,0,1792
456216977,1421856695490,9856578,107,0,0,0,0,4,6,11,9229,71081,11035,55016,8214,24936,56,35,245,4,1,1,0,927,1411
456216977,1421856695490,4872998,75,0,0,0,0,3,5,9,9655,83768,21414,61573,8037,26249,129,3,564,6,2,1,0,0,0
456216977,1421856695490,1281263,63,0,0,0,0,6,8,8,9316,75010,66338,8284,22941,20177,74,3,41,9,0,1,3,0,466
456216977,1421856695490,3325843,222,0,0,0,0,10,5,10,11218,109195,10491,97883,16835,19577,124,12,344,11,1,2,3,689,2446
456216977,1421856695490,6612949,201,0,0,0,0,2,14,8,8103,21789,11228,7449,11764,31300,23,0,536,17,0,1,0,0,4457
456216977,1421856695490,5923024,29,1,0,0,0,8,7,5,10192,78764,7348,67483,10273,12542,93,7,150,5,2,2,4,642,502
456216977,1421856695490,4702287,122,1,0,1,0,15,8,4,15144,165751,13447,145290,28484,23615,226,17,139,9,2,3,5,0,2954
456216977,1421856695490,8061028,105,1,0,0,0,8,13,6,10825,59432,41533,17324,20365,20258,99,3,147,9,1,1,6,0,549
456216977,1421856695490,1775109,99,1,0,0,0,8,24,2,13336,99942,85808,13988,32193,12969,68,8,285,30,0,2,7,0,2763
456216977,1421856695490,5812953,5,1,1,0,0,7,11,8,10628,80788,9844,65229,14047,28679,19,38,300,17,0,1,2,0,4352
456170622,1421844973145,5101141,238,0,0,0,0,7,2,7,10006,126170,6092,119121,18514,17032,175,8,158,5,0,2,3,519,189
456170622,1421844973145,1847718,236,0,0,0,1,5,3,5,10021,108010,8214,99568,14015,13369,175,13,54,5,0,2,2,592,0
456170622,1421844973145,1412810,17,0,0,0,0,1,1,6,7558,75518,41246,34271,16241,16023,137,1,226,4,0,1,0,0,1448
456170622,1421844973145,2941608,80,0,1,0,0,1,4,10,6862,65887,9742,49880,8291,18368,25,31,101,1,0,1,0,443,297
456170622,1421844973145,6943973,201,0,0,1,0,1,8,6,6863,21927,8876,8089,6369,17971,35,0,465,13,1,1,0,0,1983
456170622,1421844973145,3414680,75,1,0,0,0,8,3,1,11186,102992,48634,53880,11040,23011,154,0,84,4,2,2,6,359,459
456170622,1421844973145,4270736,222,1,0,0,0,9,11,3,11011,74830,3051,71778,13564,10193,65,9,49,7,4,1,6,918,700
456170622,1421844973145,5215305,103,1,0,0,0,12,13,3,13206,140071,73332,21297,26031,14854,158,6,22,8,2,2,6,0,3515
456170622,1421844973145,1310490,89,1,0,0,0,0,21,5,10264,39778,15746,18540,7089,18441,56,0,77,23,0,0,0,0,2757
456170622,1421844973145,7273119,72,1,0,0,0,4,19,3,11368,75503,21727,45821,6360,22537,55,26,358,6,1,1,3,0,1902
456189046,1421850784356,2003441,157,0,0,0,0,0,7,11,6672,47627,2403,45223,7424,18413,71,3,62,8,0,0,0,462,0
456189046,1421850784356,1997616,113,0,0,0,0,7,7,9,10504,106450,80416,21700,13221,30200,125,18,293,3,0,2,2,0,2623
456189046,1421850784356,2562611,39,0,0,0,0,3,3,10,7715,52770,6001,44952,13759,25215,108,0,113,4,0,2,3,341,3875
456189046,1421850784356,1131753,42,0,0,0,0,8,7,7,9923,82342,40622,38941,18144,19024,121,8,15,1,0,2,4,546,711
456189046,1421850784356,4997958,201,0,0,0,0,5,9,7,8070,31909,10217,15757,8638,27060,41,0,967,8,0,1,3,0,3661
456189046,1421850784356,1201352,11,1,0,0,1,17,5,8,14924,171445,18852,135455,23858,22149,64,63,281,4,2,3,5,880,4358
456189046,1421850784356,674559,429,1,0,1,0,2,10,4,10200,91040,10732,80308,8666,11696,128,11,140,5,2,1,0,463,1005
456189046,1421850784356,7891387,23,1,1,0,0,16,6,2,16155,231648,29404,199877,32241,31820,208,31,497,7,3,2,9,1066,7911
456189046,1421850784356,763209,89,1,0,0,1,4,16,7,9303,32591,16108,13092,10011,23530,22,0,81,6,2,2,2,0,3058
456189046,1421850784356,3291051,17,1,0,0,0,5,12,2,12487,113720,80114,32711,27532,12484,168,1,408,6,0,1,3,0,0
456157754,1421840560174,3432282,53,0,0,0,0,0,8,5,4583,12568,10088,2480,4597,12608,12,0,44,4,0,0,0,0,401
456157754,1421840560174,3416663,236,0,0,0,0,4,6,10,5881,30148,1489,28658,7774,15907,61,0,0,5,0,1,2,60,1104
456157754,1421840560174,8260352,1,0,0,0,0,3,3,8,5863,34057,24707,9007,7847,12190,75,0,26,1,0,2,2,0,232
456157754,1421840560174,11868649,114,0,0,0,0,4,1,10,5688,37845,1829,35469,8095,18735,59,1,40,2,0,1,2,0,353
456157754,1421840560174,1250499,59,0,0,0,0,4,7,6,6397,43482,6444,33455,8837,17814,11,29,301,1,0,1,3,0,1038
456157754,1421840560174,2903952,9,1,0,0,0,2,10,3,8095,72263,58097,7556,3610,17031,15,40,246,7,0,1,2,0,8388
456157754,1421840560174,4680349,25,1,1,0,1,3,13,2,8190,30457,20294,9611,9027,9397,23,0,63,10,0,1,2,0,449
456157754,1421840560174,8320541,91,1,0,0,0,7,5,3,8556,64268,0,63623,11711,10054,98,7,323,7,1,2,3,0,220
456157754,1421840560174,4625740,15,1,0,1,0,16,8,5,13287,127636,8373,118472,25283,12419,172,4,115,7,3,3,7,714,0
456157754,1421840560174,6352701,80,1,0,0,0,11,1,3,9120,79244,4336,74756,17949,11971,98,1,79,4,3,2,6,661,846
456168942,1421847878887,4359114,2,0,0,0,0,4,10,6,11955,136370,11893,117072,15021,28861,161,9,312,12,2,1,2,0,2886
456168942,1421847878887,2833651,38,0,1,1,0,4,12,6,11629,92684,59752,32324,14600,26259,149,5,107,9,1,1,2,0,0
456168942,1421847878887,4455128,67,0,0,0,0,12,5,8,15591,188021,447,172566,26490,26747,204,39,203,8,1,3,4,1163,622
456168942,1421847878887,5306240,114,0,0,0,0,6,11,11,12863,144270,16979,119219,21244,36623,54,72,424,14,0,2,2,0,2857
456168942,1421847878887,5151476,117,0,0,0,0,2,13,11,10536,40302,28150,12152,9012,30300,30,0,269,18,1,1,0,0,60
456168942,1421847878887,1985757,15,1,0,0,0,13,15,6,19343,270475,23101,247374,41534,19510,284,8,0,10,3,3,7,970,778
456168942,1421847878887,3942998,84,1,0,0,0,16,10,8,16450,143632,66491,75339,30140,31200,143,27,558,7,0,2,4,0,663
456168942,1421847878887,1478972,19,1,0,0,0,1,2,3,8937,66810,10856,50767,3526,18838,39,26,134,1,0,1,0,0,6134
456168942,1421847878887,5312339,92,1,0,0,0,7,15,7,14870,150125,0,149292,20315,23582,187,9,163,7,1,3,3,684,1042
456168942,1421847878887,1910669,412,1,0,0,0,5,28,4,14054,55675,42702,12972,23400,22228,29,3,202,23,1,2,3,0,1919
456203206,1421853029115,3050357,89,1,0,0,1,4,22,2,11010,51497,28255,16551,14173,19890,58,3,253,20,2,1,3,0,3161
456203206,1421853029115,8961335,61,1,1,0,0,15,19,5,14296,95358,76541,18518,28219,13233,125,1,724,7,0,2,6,0,1020
456203206,1421853029115,2160502,4,1,0,0,0,9,21,4,12800,102307,69225,25854,22159,18265,31,47,373,9,2,2,4,0,1337
456203206,1421853029115,1282680,98,1,0,0,0,9,19,3,12985,71812,46174,25035,17947,23764,152,3,281,6,1,2,4,0,729
456203206,1421853029115,414559,236,1,0,1,0,6,13,5,12165,119735,8226,110743,20655,19528,169,11,185,8,3,2,2,895,314
456203206,1421853029115,5082224,84,0,0,0,0,6,4,11,8926,63426,29312,32878,12947,24379,119,1,608,8,0,2,3,0,1298
456203206,1421853029115,5432321,25,0,0,0,0,1,12,9,7569,20375,16520,3855,9046,19704,12,0,120,16,0,1,0,0,140
456203206,1421853029115,1631018,86,0,0,0,0,6,4,8,8502,70588,2725,67863,14649,31132,125,3,341,7,0,2,2,0,2373
456203206,1421853029115,1704331,11,0,0,0,0,5,5,9,10672,163338,22270,110537,11957,32520,80,74,548,1,0,1,2,733,3651
456203206,1421853029115,5571750,51,0,0,0,0,1,10,6,8895,102415,1737,100678,15496,17453,165,0,51,3,0,1,0,997,2145
456211885,1421853695493,950169,7,1,0,0,0,5,2,3,10097,67414,47274,19893,7432,9017,121,1,13,4,2,2,3,0,338
456211885,1421853695493,7413957,77,1,1,0,0,5,10,5,10365,83430,42283,38372,10137,20199,67,27,93,2,0,1,3,0,809
456211885,1421853695493,6637107,122,1,0,1,0,13,9,5,13655,124065,16597,103112,21545,17326,144,10,143,9,2,3,3,1035,467
456211885,1421853695493,5858460,67,1,0,0,0,11,8,4,12230,74132,132,68689,14200,14350,105,1,39,11,2,3,5,633,1133
456211885,1421853695493,5671520,53,1,0,0,0,1,10,3,7802,21379,12349,9030,6670,10972,7,0,41,2,2,1,0,0,3444
456211885,1421853695493,4177016,222,0,0,0,0,3,7,6,9029,107274,1252,106022,11795,13297,173,0,69,6,0,1,0,400,313
456211885,1421853695493,9223538,80,0,0,0,0,7,8,7,8175,60076,11080,44109,9503,20289,34,24,174,2,0,1,3,328,975
456211885,1421853695493,3623785,131,0,0,0,0,6,7,9,8639,95858,82530,12808,16784,21329,109,6,87,4,0,2,2,0,1243
456211885,1421853695493,3598125,24,0,0,0,0,1,4,7,6621,69827,15483,53166,7238,20662,78,23,401,8,0,1,0,0,124
456211885,1421853695493,5743222,16,0,0,0,0,3,9,6,6863,28226,19394,8832,7523,10693,16,2,159,1,0,1,0,270,10087
456216724,1421856544604,2526808,55,1,0,1,0,11,10,5,10117,53794,45002,8473,14942,13131,87,0,3,5,2,3,6,0,239
456216724,1421856544604,511330,143,1,0,0,0,3,14,3,7849,36334,28714,5310,13812,6249,30,0,332,9,0,1,2,0,496
456216724,1421856544604,593640,42,1,0,0,0,5,15,5,9134,55637,23796,29409,11318,11294,83,1,65,1,1,2,5,299,0
456216724,1421856544604,5297295,86,1,0,0,0,10,4,1,9838,80681,6914,72930,11873,11723,123,0,204,7,3,2,10,0,194
456216724,1421856544604,1524874,64,1,0,0,0,5,9,5,8539,60648,19478,37535,4589,11931,55,15,533,3,1,1,2,0,1020
456216724,1421856544604,3988283,131,0,1,0,0,7,2,11,7405,52039,38790,12584,11313,16738,74,0,94,3,0,1,2,0,400
456216724,1421856544604,3080195,51,0,0,0,0,5,1,6,7681,78244,1106,76978,9732,12085,124,2,39,7,2,1,2,890,0
456216724,1421856544604,9104256,53,0,0,0,0,1,7,3,6227,17844,14179,3664,2894,10764,23,1,31,8,0,1,0,0,1587
456216724,1421856544604,3604057,62,0,0,0,0,4,5,7,6745,50407,8231,37465,8007,17463,18,31,166,4,0,1,0,0,1115
456216724,1421856544604,1868936,127,0,0,0,0,1,2,7,6113,52499,45037,7398,5939,14693,102,0,213,4,0,1,0,0,0
456157934,1421840731810,3314026,103,0,0,0,0,14,4,8,11541,105513,55467,10985,18855,17814,136,0,24,3,0,3,5,0,2302
456157934,1421840731810,9866004,53,0,0,0,0,1,1,3,4896,6770,4516,2253,1991,6177,6,0,16,4,0,1,0,0,1157
456157934,1421840731810,5216259,59,0,0,0,0,2,2,2,5873,39451,6612,28656,2274,9543,3,31,222,6,0,1,0,0,419
456157934,1421840731810,6744032,131,0,0,0,0,0,5,10,7557,96361,82280,13511,6493,20823,148,0,147,8,0,0,0,0,564
456157934,1421840731810,2111953,104,0,0,0,0,7,7,6,11315,144035,12906,130638,23939,26246,182,11,169,4,0,2,3,830,1553
456157934,1421840731810,9661534,54,1,1,0,0,7,4,2,11300,94737,52842,41598,11783,11254,144,0,805,8,3,1,6,0,184
456157934,1421840731810,1905668,25,1,0,0,0,4,6,6,10169,95575,72504,23070,10001,14690,141,2,64,10,2,1,2,0,0
456157934,1421840731810,3434898,89,1,0,0,1,4,15,4,9729,34302,19129,8726,7124,22095,42,0,96,20,0,2,2,0,2836
456157934,1421840731810,7091213,222,1,0,0,1,10,6,4,12581,138897,13643,125253,20287,12476,161,7,46,5,2,2,4,808,1650
456157934,1421840731810,3069084,62,1,0,1,0,4,11,9,11598,129058,11751,107079,16332,27142,43,66,213,7,2,1,2,0,1787
456190608,1421848662562,2012800,25,1,0,0,0,0,7,0,5262,20974,15640,5333,5765,2952,13,0,51,4,0,0,0,0,0
456190608,1421848662562,2247799,68,1,0,0,0,0,0,2,5035,39182,27846,11336,6155,7498,75,1,155,2,0,0,0,0,642
456190608,1421848662562,4085124,15,1,0,0,1,3,0,2,8015,88665,0,88665,5482,7262,172,0,0,3,2,1,2,532,0
456190608,1421848662562,2967171,91,1,0,0,0,5,0,1,7273,71178,0,70790,9487,9715,97,4,467,2,3,2,4,0,672
456190608,1421848662562,5156695,254,1,0,0,0,0,1,0,4811,45585,5304,35086,2050,10290,14,23,414,3,0,0,0,0,1228
456190608,1421848662562,3217969,23,0,0,0,0,2,0,2,5532,49286,856,48210,5969,12445,90,0,25,4,1,1,2,325,1073
456190608,1421848662562,2001160,222,0,1,0,0,1,1,2,4521,25658,1255,24403,5514,6433,54,0,29,5,0,1,0,272,123
456190608,1421848662562,4479422,99,0,0,0,0,0,0,0,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456190608,1421848662562,4095007,106,0,0,0,0,0,1,0,3908,26457,7890,15723,1191,5226,10,21,462,0,0,0,0,0,610
456190608,1421848662562,1967620,238,0,0,0,0,2,0,4,5219,58232,2396,55581,8536,11503,100,0,71,2,0,1,2,0,305
456208426,1421855499979,5792010,119,0,0,0,0,6,3,12,9917,60628,0,60628,11108,19721,97,0,53,6,1,1,2,708,1121
456208426,1421855499979,8341212,121,0,0,0,0,1,3,4,7646,66336,3106,58267,4074,17127,78,20,389,1,1,1,0,0,1346
456208426,1421855499979,4874523,84,0,0,0,0,2,4,16,7025,40013,12233,27026,8295,23965,66,4,562,5,0,1,0,0,0
456208426,1421855499979,3913595,53,0,0,0,0,1,14,17,8653,38289,27420,7693,11837,39015,35,0,75,9,0,1,0,0,1778
456208426,1421855499979,4064948,122,0,0,0,0,12,3,4,13086,140620,19646,116884,19714,23923,161,16,333,4,0,2,10,0,1372
456208426,1421855499979,6546236,51,1,0,0,0,6,13,6,12898,191444,16107,175131,18150,13624,165,26,124,6,2,1,3,1236,231
456208426,1421855499979,9263705,59,1,0,0,0,8,17,1,12313,122792,21704,100200,17357,13340,118,22,220,3,3,1,6,0,578
456208426,1421855499979,8324171,238,1,0,1,0,18,6,4,13003,109660,6093,102357,22453,15738,126,12,199,4,1,2,10,605,1100
456208426,1421855499979,1731005,254,1,0,0,1,14,18,7,14001,121456,4932,110745,30775,22761,67,31,433,0,1,2,4,0,128
456208426,1421855499979,9264205,89,1,1,0,0,7,31,4,11580,35424,17496,14570,17099,19336,19,1,117,22,0,2,5,0,3523
456191098,1421848909894,1508747,222,0,0,0,0,3,6,9,8369,93079,5491,87027,17142,17956,137,4,132,2,0,2,2,430,272
456191098,1421848909894,2193992,102,0,0,0,0,6,5,7,9179,82852,40625,41268,13881,25166,129,0,163,0,0,3,3,0,2111
456191098,1421848909894,9353779,84,0,0,0,0,7,2,5,8033,44970,21097,22995,8526,16449,81,0,146,4,0,1,3,0,411
456191098,1421848909894,550590,64,0,0,0,0,1,4,9,5935,30596,9072,18187,4246,15138,24,14,178,10,0,1,0,0,195
456191098,1421848909894,2065765,412,0,0,0,0,1,8,4,6286,16091,12653,3438,6886,20310,22,0,110,11,0,1,0,0,1182
456191098,1421848909894,401975,59,1,1,0,1,6,12,3,11440,107934,20883,79723,9226,15901,65,37,374,9,1,1,3,0,1535
456191098,1421848909894,1619823,15,1,0,0,1,9,13,3,13911,185695,1562,182806,26972,17235,173,27,143,5,2,2,4,673,3146
456191098,1421848909894,1199686,58,1,0,0,0,7,7,4,12286,141833,3631,137940,16364,23143,177,10,143,9,2,1,2,0,4744
456191098,1421848909894,1874186,103,1,0,0,0,11,9,8,11211,67141,35256,16850,21569,16898,69,12,285,1,0,3,3,0,1468
456191098,1421848909894,2193295,40,1,0,1,0,1,19,1,9634,25700,18297,7403,5539,10924,16,0,222,23,3,1,0,0,6973
456220033,1421853047113,486316,101,1,0,0,0,3,5,2,6461,58496,47415,10761,8897,6236,86,3,222,7,1,2,2,0,77
456220033,1421853047113,3559431,42,1,0,0,0,4,5,0,7536,61256,22706,35306,8524,5561,142,4,27,0,2,1,4,466,525
456220033,1421853047113,4098089,127,1,1,0,1,9,3,0,8287,77650,67915,9144,15683,8451,116,5,236,3,0,1,9,0,313
456220033,1421853047113,2008341,89,1,0,0,0,0,10,1,5273,20759,6091,8587,6052,6747,27,0,48,11,0,0,0,0,2289
456220033,1421853047113,9456504,77,1,0,1,0,4,6,1,6827,56498,5082,48729,4875,10620,20,32,198,2,1,1,4,0,660
456220033,1421853047113,4494646,18,0,0,0,0,1,0,8,4305,18465,2715,15750,3496,11633,47,0,11,2,0,1,0,217,0
456220033,1421853047113,1952356,43,0,0,0,0,3,0,3,5714,51909,46280,5182,10009,8442,94,3,298,7,0,1,0,0,215
456220033,1421853047113,5008931,150,0,0,0,0,0,1,5,4758,48497,2662,45835,4312,12479,87,0,277,6,1,0,0,322,0
456220033,1421853047113,5186649,12,0,0,0,0,0,2,1,3894,13778,5440,5879,2095,9014,40,0,61,8,0,0,0,0,2017
456220033,1421853047113,4385217,80,0,0,0,0,0,3,3,4851,51621,11811,33950,4212,11717,11,40,142,1,0,0,0,386,912
456201635,1421852266504,2720129,7,0,0,0,0,5,1,5,7558,45272,30309,14551,12268,15485,96,1,69,8,0,1,2,0,223
456201635,1421852266504,658787,51,0,0,0,0,0,2,6,7629,112702,2165,110536,12082,15746,157,9,53,7,0,0,0,835,1161
456201635,1421852266504,1130511,59,0,0,0,0,5,5,5,8607,84750,16692,60721,11571,23113,35,46,408,6,0,1,2,0,1791
456201635,1421852266504,412359,25,0,0,0,0,0,5,8,7143,40962,29165,11797,9477,13837,68,0,108,10,0,0,0,0,80
456201635,1421852266504,596164,39,0,0,0,0,4,6,10,8410,62256,5401,53732,19696,32278,119,0,154,6,1,1,2,514,5131
456201635,1421852266504,543502,104,1,1,0,0,10,8,2,14471,156005,1521,153536,24949,14573,221,8,217,4,4,2,9,851,1313
456201635,1421852266504,4836432,64,1,0,0,0,7,11,3,11387,108691,21266,78435,12346,21258,13,64,864,19,1,1,3,0,1030
456201635,1421852266504,1627024,53,1,0,0,0,4,15,3,10362,43217,24338,12740,10219,27323,51,0,68,15,0,1,3,0,4017
456201635,1421852266504,2236706,99,1,0,0,0,7,7,1,11300,104603,90089,14354,18573,9232,136,14,278,5,0,1,7,0,1451
456201635,1421852266504,5548152,92,1,0,1,0,6,5,5,12441,157173,0,156771,18702,19700,211,11,58,4,4,1,3,0,908
456216472,1421856405468,2495236,84,1,0,0,0,10,9,5,11459,90880,34272,55617,21938,20044,133,0,433,1,1,2,5,0,0
456216472,1421856405468,1492324,18,1,0,0,0,7,4,3,12282,149046,37945,110314,16171,12431,207,14,210,4,3,2,3,733,1110
456216472,1421856405468,2895912,114,1,1,1,0,10,5,6,11027,82577,2079,79358,18510,16112,105,12,0,6,3,2,4,613,1168
456216472,1421856405468,1484953,254,1,0,0,0,6,9,3,9956,107006,5643,93407,10150,18208,24,57,714,2,0,1,3,0,597
456216472,1421856405468,3097334,201,1,0,0,0,1,15,3,7829,25648,11144,10838,6418,15645,31,2,933,14,1,1,0,0,2774
456216472,1421856405468,5433462,157,0,0,0,0,5,6,4,8059,91838,20510,62398,11121,17639,50,45,394,4,0,2,5,412,389
456216472,1421856405468,3503482,55,0,0,0,0,6,6,9,7977,69135,57916,10573,12208,18340,115,1,0,4,0,2,2,0,0
456216472,1421856405468,6363112,106,0,0,0,0,3,5,7,6470,55046,24340,30140,14090,21457,88,4,584,4,0,1,0,0,1299
456216472,1421856405468,1820357,89,0,0,0,0,2,10,6,5913,11974,7318,3462,6760,18194,9,0,66,12,0,1,0,0,469
456216472,1421856405468,5865388,22,0,0,0,0,4,10,8,8257,65663,2482,62727,11010,16865,101,3,453,6,0,1,0,516,1555
456157489,1421840283171,1200570,99,1,0,0,0,5,7,4,8620,84297,71147,13149,15252,11850,111,10,188,10,1,1,3,0,576
456157489,1421840283171,2528568,5,1,1,0,0,8,6,3,10307,88207,8299,79133,15480,17103,142,0,133,4,1,2,5,0,3068
