"matchId","summonerId","Win","FirstBlood","FirstTower","FirstTowerAssist","Kills","Assists","Deaths","GoldEarned","TotalDamageDealt","MagicDamageDealt","PhysicalDamageDealt","TotalDamageDealtToChampions","TotalDamageTaken","MinionsKilled","NeutralMinionsKilled","CrowdControl","WardsPlaced","TowerKills","LargestMultiKill","LargestKillingSpree","LargestCritStrike","TotalHealAmount"
456157833,4807182,1,0,0,0,15,7,4,12738,102961,10493,85574,14273,12582,118,5,90,4,2,2,7,617,775
456157833,7112343,1,0,0,0,20,8,2,13547,78854,34822,43244,27898,18497,85,0,449,6,0,3,9,0,0
456157833,4040798,1,0,0,0,8,19,4,11870,56581,9307,42392,14906,20816,36,19,469,5,1,2,7,415,1945
456157833,3999049,1,0,0,0,0,14,6,8873,33737,26301,7435,7781,11772,36,1,43,16,1,0,0,0,1306
456186659,3806770,0,0,0,0,0,0,5,5615,24343,3920,18346,1327,12052,7,19,73,1,0,0,0,211,141
456186659,6841271,0,0,0,0,7,7,14,11752,112795,36065,76730,24847,31397,175,0,456,3,0,1,2,516,722
456186659,3219467,0,0,0,0,3,12,12,8960,25359,13280,7562,8872,40280,31,0,1305,7,0,1,2,0,4899
456186659,4834741,0,0,0,0,5,6,11,10050,114441,71,114370,18799,32936,125,1,85,5,1,1,2,0,647
456186659,2348388,0,0,0,0,9,4,12,10323,75654,2129,71555,23000,30390,87,0,274,6,1,2,4,0,2406
456186659,4202597,1,0,0,0,21,6,4,16185,136076,31170,104905,41177,16621,128,3,0,6,3,2,16,583,722
456186659,5435786,1,0,0,0,5,0,2,8776,31261,14407,8130,3583,5149,54,0,3,2,1,1,4,0,378
456186659,2631536,1,0,0,0,4,20,4,13704,62947,46055,16891,23364,18518,45,2,177,6,0,1,2,0,190
456186659,5314775,1,1,1,0,16,3,7,17113,248282,209310,36198,36770,25714,259,16,231,7,4,2,4,0,2518
456186659,3630169,1,0,0,0,8,15,7,13254,111957,75802,28862,22205,38796,76,23,752,6,1,3,3,0,10833
456188377,3310433,0,0,1,0,0,10,12,6214,21167,16018,5149,7789,21466,12,1,121,6,1,0,0,0,2983
456188377,1169091,0,0,0,1,7,6,7,10784,114602,8408,105755,18898,21311,146,18,146,8,1,2,2,657,769
456188377,6344301,0,0,0,0,7,11,10,10985,97244,3500,88238,16908,28544,47,47,375,11,0,1,3,592,437
456188377,4542618,0,0,0,0,9,10,12,10892,96511,85886,9350,31165,22025,122,2,355,9,0,2,3,0,1170
456188377,5520482,0,0,0,0,5,12,8,9551,83037,7991,73321,20168,26420,114,1,687,8,0,1,2,485,1351
456188377,9986244,1,0,0,0,0,29,4,11659,12527,5380,7147,4980,14997,16,0,105,24,2,0,0,0,9659
456188377,4781116,1,1,0,0,14,15,8,15372,179941,171350,7626,40089,39861,212,9,761,3,1,2,3,0,16129
456188377,1613832,1,0,0,0,11,21,5,16452,185171,29872,143353,18051,32460,74,82,913,1,3,3,6,543,5879
456188377,3638195,1,0,0,0,12,11,7,13293,138474,71972,24077,22356,18649,174,1,84,10,1,2,5,0,4055
456188377,7494873,1,0,0,0,12,14,4,13354,120278,45116,69685,14555,20105,110,14,15,10,2,3,4,758,3553
456168238,1653231,0,1,0,0,7,6,8,10210,115846,25266,90242,12134,18835,141,2,106,8,0,1,3,478,2328
456168238,3852823,0,0,0,0,16,3,10,13833,135259,17828,117431,26878,32762,154,7,557,10,0,2,5,590,0
456168238,2978284,0,0,0,0,10,9,10,10761,95609,81672,12972,17843,20863,113,0,61,2,0,3,3,0,0
456168238,3420850,0,0,0,0,1,11,6,7328,45756,14671,26917,7147,14093,29,20,543,3,0,1,0,334,712
456168238,5495528,0,0,0,0,1,18,9,8371,29791,18544,8410,8649,27260,32,0,509,18,0,1,0,0,804
456168238,5811192,1,0,0,0,7,6,8,9990,47178,28666,18295,12017,16712,56,1,33,8,0,1,2,0,1769
456168238,4093004,1,0,1,0,14,7,9,15277,167040,19361,147509,27080,17177,161,12,107,6,3,2,3,862,1310
456168238,2482118,1,0,0,0,4,5,4,10544,86053,62989,22463,7392,16359,119,0,44,4,3,1,3,0,6112
456168238,4344514,1,0,0,0,15,12,8,16282,164836,5873,150781,31731,30430,85,43,386,4,3,2,5,691,3005
456168238,3885269,1,0,0,1,3,20,6,10972,58026,42478,15412,14941,17147,30,5,181,14,1,1,2,0,827
456158020,3209424,0,0,0,0,2,2,7,6280,50953,555,45353,7346,14809,113,0,38,4,1,1,0,97,1352
456158020,2895696,0,0,0,0,1,3,6,4963,7519,4931,2587,4137,10053,8,0,63,16,0,1,0,0,3236
456158020,1477907,0,0,0,0,2,0,5,6243,53317,43448,9868,8018,7653,122,2,873,7,0,1,0,0,200
456158020,3314009,0,1,0,0,1,1,4,5526,63501,9316,46847,4086,12125,3,48,216,11,0,1,0,667,584
456158020,1344058,0,0,0,0,1,3,2,6741,83134,69296,13838,11583,16151,140,0,485,5,0,1,0,0,3062
456158020,486963,1,0,0,0,6,1,0,8061,55690,27393,27716,7365,10034,129,1,100,4,0,1,6,0,191
456158020,1524203,1,0,0,0,4,2,1,7361,83101,0,82259,11616,11457,130,0,702,3,0,2,4,0,411
456158020,1415526,1,0,0,0,4,11,1,7517,9673,6105,3567,5315,8922,9,0,66,17,1,1,2,0,1088
456158020,661941,1,0,0,0,7,9,2,9679,86823,814,86008,17504,7563,133,3,19,7,1,2,4,909,321
456158020,1351011,1,0,0,0,3,6,3,7621,74776,9201,57750,7939,21421,17,41,503,4,2,1,2,0,6443
456188391,2523150,0,0,0,0,1,19,13,10577,50256,21442,18336,9973,41391,90,2,820,26,0,1,0,0,6813
456188391,2516290,0,0,0,0,8,18,5,13588,147480,137318,9927,28138,31251,161,0,707,6,1,2,5,0,7774
456188391,6382529,0,0,0,0,0,11,11,9935,134316,11160,123155,15644,22817,157,4,0,8,1,0,0,649,211
456188391,1878132,0,0,0,0,17,7,8,16115,151511,141147,9180,28523,24008,230,2,152,11,0,4,5,0,1462
456188391,5589826,0,0,0,0,7,12,9,11116,91893,19532,67212,11943,34367,63,31,400,5,1,1,3,0,4132
456188391,2103021,1,0,0,1,20,11,8,16779,179110,149676,23697,36154,18111,136,18,387,11,1,3,7,0,1062
456188391,3431783,1,1,1,0,13,13,6,19667,369911,36888,330104,41586,24950,276,36,285,11,6,2,7,1465,2655
456188391,964614,1,0,0,1,8,23,6,15489,123657,26129,85146,20047,34558,53,52,776,2,1,1,4,0,3584
456188391,10062963,1,0,0,0,4,6,9,10588,61893,10273,51180,11862,26380,88,7,76,6,0,1,2,0,1842
456188391,4343114,1,0,0,0,1,29,4,13696,63116,47058,15308,18484,20272,38,4,169,37,0,1,0,0,2094
456160481,450353,1,0,0,0,7,11,1,14557,138222,92876,44536,20674,21014,201,11,156,3,4,2,7,0,2614
456160481,411243,1,0,0,0,3,13,3,10800,32766,24521,8245,8906,20291,44,1,132,21,0,1,0,0,2934
456160481,1400564,1,0,0,0,6,10,0,14921,213223,141633,42427,13236,30365,52,118,943,10,2,1,6,0,5145
456160481,1391451,1,0,0,0,5,8,4,14745,223242,30369,192402,20843,19596,287,11,152,8,1,1,3,1234,3660
456160481,646019,1,1,0,0,5,11,7,15093,190108,23535,166573,25415,28366,257,4,779,5,2,1,3,315,797
456160481,553317,0,0,0,0,4,1,6,12778,193202,1652,190529,18846,20626,268,16,287,1,1,2,2,683,2755
456160481,6772692,0,0,0,0,6,1,3,12038,131685,6814,116620,23266,34726,224,3,987,5,2,1,5,534,8927
456160481,477975,0,0,0,0,4,3,6,11391,168336,145062,22615,20316,23106,207,11,948,16,0,1,2,0,473
456160481,5802828,0,0,0,0,0,6,3,8176,20102,15584,4517,9299,13274,12,0,148,25,0,0,0,0,7380
456160481,3216352,0,0,0,0,1,4,8,10554,167901,148099,8757,11158,35094,57,79,237,1,0,1,0,0,18277
456165147,944088,0,0,1,0,0,3,10,6587,65669,8226,57442,5863,24057,106,5,92,3,1,0,0,0,53
456165147,1345301,0,0,0,0,5,4,10,9351,95599,5013,90585,14018,18486,146,5,32,1,1,1,0,888,1335
456165147,2000894,0,0,0,0,5,1,14,7596,65880,3844,56957,9660,25398,39,29,198,6,0,1,2,0,1504
456165147,1343469,0,0,0,0,1,8,9,6612,17994,12019,5974,9292,24289,25,0,121,18,0,1,0,0,989
456165147,593658,0,0,0,0,4,2,7,8052,56927,49383,7169,12526,14328,109,6,812,6,1,1,2,0,327
456165147,2443969,1,0,0,0,14,15,2,13213,133140,23378,101593,15083,20698,52,63,774,7,1,3,9,0,2350
456165147,482860,1,0,0,0,10,11,5,10949,73080,48098,23928,16468,13271,89,10,106,10,1,2,3,0,0
456165147,2003580,1,0,0,0,16,14,1,13328,129898,1562,128069,26785,10524,160,2,63,1,6,5,16,758,1510
456165147,4456588,1,1,0,0,9,19,5,11294,87279,72417,13872,21628,15399,94,6,292,8,1,1,3,0,0
456165147,1525742,1,0,0,0,1,23,2,8828,26580,12046,10491,7583,15877,34,0,72,20,1,1,0,0,2630
456176020,9583191,1,0,0,0,15,8,3,17229,207941,6766,201175,26122,15733,265,2,0,5,2,2,12,1244,429
456176020,9617323,1,0,0,0,6,17,3,11204,30356,19404,10837,10754,18264,16,0,184,7,0,2,6,0,1939
456176020,6384617,1,0,0,0,3,14,6,10560,65887,50803,14555,9161,17108,81,2,122,6,0,1,2,0,1382
456176020,2811796,1,0,0,0,6,14,7,12474,106851,17425,77390,10189,25439,31,56,408,11,0,1,3,646,4215
456176020,7032767,1,0,0,0,10,7,6,15293,215648,36052,178136,23989,27297,197,34,269,11,7,2,5,666,400
456176020,2817524,0,1,0,0,8,5,7,11079,111124,0,111124,13091,21254,154,11,234,5,0,2,2,0,1681
456176020,5028728,0,0,1,0,6,5,8,12103,151379,51981,98513,19187,22092,201,21,149,2,1,1,2,668,1559
456176020,586793,0,0,0,1,3,1,10,6214,31568,25423,6145,9037,16988,19,1,29,12,0,2,2,0,65
456176020,1395314,0,0,0,0,2,15,8,11047,107015,41051,57516,17065,31255,62,40,916,19,0,1,0,0,3127
456176020,1681487,0,0,0,0,6,5,7,11009,93192,67439,24269,17070,16683,167,3,953,3,1,2,3,0,705
456174155,1197567,1,0,0,0,9,19,3,13770,156479,10982,144646,23316,14422,193,17,148,6,2,2,4,814,2457
456174155,3417269,1,0,0,0,10,10,2,11124,88896,70350,17435,20167,12412,126,4,56,9,0,2,5,0,1447
456174155,483991,1,0,0,0,1,26,3,8870,17988,8547,6667,5596,18247,21,0,489,29,0,1,0,0,2760
456174155,670416,1,0,0,0,12,12,5,11978,109275,96895,11841,26101,13816,120,8,177,2,2,3,7,0,774
456174155,533160,1,0,0,0,2,9,6,9185,85928,11125,65408,6721,20125,39,46,334,0,0,1,0,0,1825
456174155,4178631,0,0,0,0,4,4,4,9705,119726,11331,108395,10781,14789,184,17,39,3,1,3,3,563,1751
456174155,440573,0,0,0,0,9,1,8,9066,70270,37001,10353,15812,16141,91,2,53,4,0,2,4,0,1516
456174155,2217178,0,1,0,0,4,5,7,8026,60010,47570,12440,16368,27933,110,0,231,9,1,1,2,0,6039
456174155,2506496,0,0,0,0,0,7,9,5351,16381,9168,3572,4759,19919,25,0,52,9,0,0,0,0,1049
456174155,4479042,0,0,0,0,2,1,6,7608,99188,7702,84046,6201,16247,53,55,293,5,1,1,2,0,595
456172728,5278113,0,0,0,0,4,1,7,5697,22587,11648,10938,5895,13105,51,0,455,6,0,1,2,0,0
456172728,7100811,0,0,0,0,0,4,8,3829,13049,5620,4251,3625,14469,20,0,21,10,0,0,0,0,1164
456172728,8405292,0,0,0,0,0,1,7,4164,39851,6262,33588,3189,15131,52,3,66,3,0,0,0,0,964
456172728,1506305,0,0,0,0,1,1,6,5008,49707,13758,27153,1730,17165,31,29,219,3,0,1,0,0,4801
456172728,473422,0,0,0,0,2,2,7,5551,47621,299,47322,5915,9639,85,2,124,6,0,2,0,433,103
456172728,2377297,1,0,0,0,6,6,0,8798,96578,2506,93588,10135,7752,111,13,142,7,6,2,6,0,704
456172728,5935948,1,0,0,1,9,13,2,8671,46673,36916,9756,11700,6655,63,3,61,3,2,2,5,0,355
456172728,3765678,1,0,0,1,4,19,2,7700,19951,11246,8705,7431,8439,7,1,162,6,0,1,3,0,0
456172728,4652515,1,1,1,0,12,11,4,10971,89598,36820,52151,14705,8705,119,10,201,3,1,3,8,515,618
456172728,1410594,1,0,0,0,4,17,0,8027,45129,3281,36335,7999,7800,7,29,178,3,0,1,4,0,444
456158305,471529,0,0,0,0,10,6,10,12464,144819,40601,97444,16928,27135,82,47,601,10,1,1,4,957,2269
456158305,4208955,0,0,0,0,11,11,9,13926,166413,35702,127684,39962,30350,161,28,378,5,0,3,4,759,3144
456158305,2291110,0,0,0,0,2,9,8,10491,111240,6182,105057,16600,34987,195,4,242,7,0,1,0,0,3530
456158305,402749,0,0,0,0,9,12,11,14306,202008,0,199251,31643,35916,185,33,977,3,1,1,2,945,3615
456158305,2351025,0,0,0,0,0,16,8,9009,31202,23305,7896,12172,24552,26,3,83,32,0,0,0,0,2757
456158305,3443107,1,1,0,0,13,20,5,15623,139177,28418,99345,24246,34003,48,56,988,28,1,2,4,0,3461
456158305,484720,1,0,0,1,12,17,5,15602,150371,92069,16810,37388,21870,184,5,317,4,2,2,3,0,3894
456158305,5297701,1,0,0,0,1,30,7,11518,32574,23924,8650,11046,28072,48,0,226,26,0,1,0,0,5308
456158305,448349,1,0,1,0,13,12,9,16925,256968,17027,237836,25285,28499,250,27,367,4,1,2,6,1045,1610
456158305,596547,1,0,0,0,7,17,6,13443,96799,54265,42533,21358,30765,167,0,1008,6,1,2,2,0,2201
456159633,1188452,1,0,0,0,7,15,6,15234,171696,144949,24992,28892,18678,226,2,1221,6,3,2,5,0,469
456159633,1874804,1,0,1,0,5,25,2,13870,27075,19098,7976,14506,13862,13,0,230,15,2,1,2,0,13101
456159633,2581413,1,0,0,1,9,7,10,15148,203083,87867,107539,31323,30392,234,15,237,5,0,1,3,895,2843
456159633,477078,1,0,0,0,10,12,5,15786,191566,78919,90102,21273,39760,73,89,2768,11,1,1,6,133,16897
456159633,1838856,1,0,0,0,11,18,2,15247,116854,72916,43559,32259,25158,163,2,2268,6,1,2,6,0,2253
456159633,9543183,0,0,0,0,5,5,10,12137,198539,182350,16000,24893,25447,233,11,402,9,1,1,2,0,499
456159633,2625398,0,1,0,0,11,7,6,12162,78552,51961,25948,23434,23543,128,4,406,9,0,2,9,0,342
456159633,1976036,0,0,0,0,1,10,7,9982,112420,51529,37054,12596,45575,62,52,907,7,0,1,0,0,6378
456159633,3553913,0,0,0,0,1,14,8,8365,34248,24160,10087,12767,30701,40,1,314,8,1,1,0,0,5209
456159633,578818,0,0,0,0,7,4,11,11282,120290,6201,114089,16588,26628,148,10,52,10,0,1,2,577,2283
456190664,8404999,0,0,0,0,16,18,10,17766,160398,143046,16889,40104,25930,165,13,1565,11,0,2,6,0,288
456190664,1735590,0,0,0,0,10,11,13,15276,203727,6840,188614,21821,39605,71,77,311,9,1,2,2,1124,1486
456190664,5268369,0,0,0,0,0,15,12,10417,59439,32084,21258,11225,40334,81,0,191,40,0,0,0,0,2153
456190664,3603943,0,0,0,0,10,10,9,17338,223663,6922,216069,23392,27114,243,26,183,8,3,2,5,1116,716
456190664,1784760,0,0,0,0,12,16,8,17682,214064,0,212522,33680,38767,216,11,320,9,0,4,7,1014,6087
456190664,3203680,1,0,0,0,10,12,11,16420,194073,10548,182740,24508,37493,218,15,321,14,2,2,3,685,4870
456190664,4758569,1,0,0,0,5,22,13,15365,112922,98739,9816,28939,24260,87,8,363,33,1,2,2,0,1433
456190664,1990180,1,0,0,0,18,13,8,22036,355668,2583,352010,45278,33682,323,35,262,11,1,2,3,1201,1321
456190664,1499199,1,0,0,0,10,14,8,17409,204506,15763,185939,29142,35867,214,26,312,14,2,2,3,0,3748
456190664,5633823,1,1,0,0,9,25,8,15617,143033,87714,26736,22869,36330,20,61,584,12,1,1,5,726,7422
456158276,766557,1,0,0,0,1,9,5,10132,100403,79294,20156,13112,12921,100,12,54,6,1,1,0,0,0
456158276,1187474,1,0,0,0,3,6,10,12582,159773,0,159237,13955,25472,172,4,646,1,2,1,2,1069,840
456158276,5306100,1,0,0,0,28,8,4,22622,327174,8675,317013,57019,25405,270,21,225,12,5,4,19,1081,2848
456158276,7230419,1,0,0,0,5,13,7,12410,89341,24163,57230,7816,27812,21,54,634,15,0,1,0,0,514
456158276,4862094,1,0,0,0,2,13,8,10087,28686,17391,9903,8393,22985,27,10,72,22,0,1,0,0,641
456158276,4015176,0,0,0,0,3,7,5,9780,76889,52043,24804,8803,19529,102,9,10,6,0,2,2,0,668
456158276,3442115,0,0,0,0,11,2,7,13745,179038,19067,145072,22404,32276,127,47,163,9,0,2,5,768,1807
456158276,1642135,0,0,0,1,1,14,10,9726,41541,30928,10524,8449,18751,36,1,468,23,0,1,0,362,14930
456158276,8364146,0,1,0,0,14,6,8,14486,153065,40241,106776,38665,33921,170,1,211,9,2,2,4,0,1390
456158276,5003503,0,0,1,0,4,5,9,11444,143739,38824,104518,9642,20859,143,18,122,9,3,1,2,737,267
456187392,9640692,1,1,0,0,3,6,7,9710,65633,18867,46165,13751,34041,81,0,512,3,3,1,0,0,1004
456187392,5027149,1,0,0,0,4,11,4,11278,102289,36648,48444,9902,34996,33,43,720,5,1,1,3,0,14425
456187392,2423955,1,0,0,0,15,11,7,14749,106870,49462,56823,27357,31492,105,7,658,6,2,2,4,0,684
456187392,7481142,1,0,0,0,10,13,6,15155,187824,16247,171577,23968,20221,183,5,54,3,1,1,2,932,454
456187392,3247110,1,0,0,0,3,11,8,9778,34627,20975,12783,11571,20474,22,0,162,8,0,1,0,0,1111
456187392,7492715,0,0,0,1,5,12,8,8978,44034,38862,5172,20136,14880,26,2,130,13,0,2,2,0,827
456187392,5032880,0,0,0,0,4,8,2,10733,98011,21587,75787,18169,23163,143,0,194,10,0,1,4,0,441
456187392,3594712,0,0,0,0,3,10,8,9323,62673,23794,27312,18593,18136,94,0,121,4,1,1,2,0,1156
456187392,3509855,0,0,0,0,10,14,6,14031,138337,42622,95004,27534,21198,158,14,517,6,3,2,5,839,729
456187392,5456479,0,0,0,0,10,11,11,12185,101337,10406,84070,20931,26553,98,10,293,7,1,2,3,685,1921
456188930,3969888,1,0,0,0,3,19,8,10870,31394,20493,10900,15705,26590,20,0,160,49,0,1,3,0,3951
456188930,9973156,1,0,0,0,10,9,3,13795,105672,21113,82871,25333,35373,173,2,104,8,1,2,5,198,2925
456188930,7583672,1,0,1,0,9,12,7,14341,149571,130279,17393,24630,21363,155,4,351,13,3,2,4,0,2849
456188930,1152826,1,0,0,0,9,10,7,16409,235310,21351,212484,27128,25058,236,27,336,9,4,2,4,873,1082
456188930,1192658,1,1,0,0,15,6,7,18216,229069,19281,194549,27539,40277,141,76,1683,7,2,2,5,0,10237
456188930,1333495,0,0,0,0,11,5,10,14475,154860,134166,18756,28420,22098,207,3,88,12,1,2,3,0,1529
456188930,5434636,0,0,0,0,9,4,10,12091,121135,90214,22797,23919,46743,51,58,1732,7,1,1,2,0,3461
456188930,8730374,0,0,0,0,3,7,7,10162,92077,23051,68274,19532,24792,139,0,213,7,0,1,0,0,466
456188930,4735495,0,0,0,0,2,11,8,9138,23192,11471,8464,9153,30451,23,1,92,36,0,1,0,0,1631
456188930,1061785,0,0,0,0,7,10,11,15986,255708,28298,226831,29167,25115,263,19,45,11,0,1,4,916,361
456187406,2358689,0,0,0,0,3,7,10,10169,92028,19643,72384,11706,17965,112,2,37,12,0,1,2,591,363
456187406,2594988,0,0,0,0,15,5,10,16766,195885,9249,185724,32897,30769,244,9,180,4,3,2,4,642,2737
456187406,4991784,0,0,0,0,13,6,11,15300,186486,145340,39538,46981,37752,208,9,146,6,0,2,3,0,8884
456187406,1847102,0,0,0,0,5,7,9,9102,42077,3973,36638,9793,21868,31,17,327,6,1,2,3,0,1856
456187406,516315,0,1,0,0,4,17,12,11691,44751,35042,9708,15775,31424,28,2,153,21,0,2,2,0,416
456187406,4596205,1,0,0,0,10,11,8,13646,120908,15003,104714,19058,42616,125,0,175,11,2,2,5,0,3769
456187406,1783045,1,0,0,0,10,11,10,14231,123287,103622,19426,21768,21036,142,10,0,5,0,2,3,0,2609
456187406,2208124,1,0,1,0,13,26,8,16163,120671,109271,11088,33769,40808,55,23,1395,11,3,2,6,0,23925
456187406,2962546,1,0,0,1,11,20,10,17432,234470,29416,204313,27168,23133,179,37,62,5,1,2,3,957,0
456187406,3068363,1,0,0,0,8,20,4,13913,102634,32829,61250,15282,29278,48,34,908,10,1,1,3,205,2955
456189863,3449443,1,1,0,0,17,10,2,17788,210179,9223,200909,25671,19659,222,6,296,9,6,3,12,1164,2935
456189863,1635068,1,0,0,0,0,22,6,10344,37709,21403,11362,10327,26146,44,0,246,27,0,0,0,0,6828
456189863,2425361,1,0,0,0,5,15,2,13302,140414,71773,44066,10207,22287,106,40,755,12,1,2,3,0,3938
456189863,4175992,1,0,0,0,9,19,2,15397,160237,51038,101868,32125,20305,202,5,84,7,3,2,4,1245,5626
456189863,1660006,1,0,0,0,12,14,6,12645,73490,46750,25676,21441,17217,82,6,170,8,0,3,5,0,0
456189863,776736,0,0,0,0,5,6,8,11890,151608,135790,14867,21015,15465,201,13,988,4,1,3,3,0,0
456189863,1636995,0,0,0,0,7,1,9,11312,129318,13386,115817,16827,19236,171,10,61,6,0,2,3,992,1754
456189863,1947451,0,0,0,0,3,7,7,9931,102334,14060,88273,13790,32637,143,6,70,9,1,1,2,0,3856
456189863,3602568,0,0,0,0,3,1,10,9781,123545,34135,77944,10872,27227,54,59,1168,6,0,1,0,426,890
456189863,524077,0,0,0,0,0,9,9,6834,32410,29288,3122,12864,25184,15,3,124,25,0,0,0,0,1754
456159108,2421800,0,0,0,0,6,13,10,13537,149836,52301,89649,11575,38077,116,39,905,9,1,1,2,0,2341
456159108,559702,0,1,0,0,10,10,13,14671,199479,33547,164426,29427,33002,187,27,280,11,1,2,3,770,4065
456159108,3540378,0,0,0,0,17,10,14,14954,113901,99905,12183,33232,37140,108,14,288,10,0,2,4,0,1366
456159108,576590,0,0,0,0,11,20,8,14768,118683,100670,17804,25905,46359,121,15,448,9,1,1,3,0,12206
456159108,489299,0,0,0,0,3,15,13,10297,65835,61716,4118,18588,24421,55,0,180,14,2,1,0,0,2341
456159108,3972251,1,0,1,0,12,13,9,15532,137631,16780,119273,32609,29343,161,2,193,8,3,2,3,0,1949
456159108,3650355,1,0,0,0,6,16,11,17375,291007,24373,265957,25891,25458,284,11,244,9,5,2,2,987,1504
456159108,3542574,1,0,0,0,19,8,10,16381,131140,110587,20225,27502,23134,147,5,73,8,1,2,6,0,1021
456159108,540319,1,0,0,0,15,19,5,19539,224072,9686,199573,34996,42028,65,82,948,17,1,3,6,839,10109
456159108,1645248,1,0,0,0,5,21,13,14626,83212,74077,7592,25486,33353,38,8,378,17,0,2,2,739,4206
456161769,3981395,1,0,0,0,4,16,6,13934,166592,4585,146721,19363,41836,191,29,330,10,0,1,2,576,13568
456161769,1752584,1,0,0,1,4,15,3,13718,181584,8456,149263,15905,25002,33,97,613,10,3,1,2,697,4273
456161769,3697152,1,0,0,0,0,19,4,10856,30167,13348,10953,5356,18490,49,0,72,25,0,0,0,0,2963
456161769,10853314,1,0,0,0,5,10,3,14154,175821,12842,162139,16344,12228,232,7,62,6,1,2,4,966,1520
456161769,4643236,1,0,1,0,14,9,2,17317,219827,197589,21834,29727,20268,286,8,9,5,1,4,5,0,3264
456161769,648690,0,0,0,0,1,4,6,10595,114020,10589,103150,18786,16562,177,0,155,10,0,1,0,608,855
456161769,7232401,0,1,0,0,6,0,4,16047,257445,130,243859,13465,12950,340,20,11,10,0,2,2,800,260
456161769,3883301,0,0,0,0,0,9,5,8324,16001,10266,5418,6567,21104,11,0,542,30,0,0,0,0,1491
456161769,9082606,0,0,0,0,2,5,6,11443,159447,92097,56359,11866,30055,19,97,480,13,0,1,2,0,2664
456161769,863186,0,0,0,0,9,6,6,16358,245714,4558,237027,32238,40677,273,14,1097,14,4,3,5,801,8137
456160757,4207041,0,0,0,1,1,2,6,6111,28480,12184,10379,2982,16546,37,0,159,20,0,1,0,0,3435
456160757,478402,0,1,0,0,3,2,8,8849,101678,37131,64546,10233,23625,128,15,448,5,2,1,0,0,8312
456160757,4180663,0,0,0,0,5,2,5,11435,122633,5871,115498,12085,14469,215,15,254,2,1,1,2,662,1428
456160757,2550311,0,0,0,0,0,5,8,7614,65441,51106,13803,7958,15199,113,2,772,2,1,0,0,0,425
456160757,1867290,0,0,0,0,2,4,7,8371,86478,19215,57523,7618,24586,18,60,558,10,0,1,0,0,639
456160757,448941,1,0,0,0,4,16,4,11723,116386,91230,24164,19652,11256,171,4,329,7,0,1,2,0,0
456160757,1512797,1,0,0,0,9,8,1,10627,78465,50489,18589,12177,14505,112,8,470,8,2,2,9,0,2529
456160757,6585033,1,0,0,0,0,0,0,4834,1170,358,742,69,0,5,0,0,0,0,0,0,0,0
456160757,2383234,1,0,0,0,15,7,3,13641,144778,6192,134439,19166,19962,82,52,487,3,2,3,7,763,1775
456160757,489634,1,0,0,0,6,15,3,10996,52013,33852,17722,19078,12208,76,4,80,3,1,2,4,0,5793
456175853,435468,0,0,0,0,3,2,3,7458,38569,3267,35301,6437,12853,71,1,27,7,1,2,2,658,102
456175853,1702746,0,0,0,0,5,8,11,10308,93231,573,78622,10060,24079,105,24,147,5,0,1,0,382,1956
456175853,4137894,0,0,0,0,6,6,5,10762,113856,95380,10245,16614,21037,59,49,439,4,1,2,2,0,8781
456175853,3675871,0,0,0,0,7,8,7,11500,107404,86267,19860,22693,14692,160,8,81,4,0,1,3,0,0
456175853,524180,0,0,0,0,1,15,5,9293,38573,23885,11081,7815,20646,56,3,70,5,0,1,0,0,1418
456175853,1571008,1,0,0,0,7,6,4,9933,80566,66974,12691,14223,14933,89,8,105,10,0,1,3,0,2664
456175853,9140792,1,0,0,0,6,4,6,10728,86874,34238,28635,13882,21520,140,1,335,7,1,2,4,0,6132
456175853,3670440,1,0,0,0,11,9,3,13071,142487,17435,111572,17180,20627,67,54,810,8,0,1,5,0,2856
456175853,3623390,1,1,0,0,6,8,4,10758,107947,41237,61705,14322,12802,125,18,30,4,2,1,2,766,1347
456175853,2648895,1,0,0,0,1,20,5,10605,34137,23378,10759,12481,14064,24,2,59,31,0,1,0,0,5265
456168588,4111771,0,0,0,0,6,8,9,11423,110807,100088,9480,26750,15525,138,4,32,9,1,1,0,0,90
456168588,3419527,0,0,0,0,2,12,7,8838,17312,6376,5278,5835,27748,32,2,790,35,0,1,0,0,4134
456168588,1152668,0,1,0,0,7,4,11,12464,172328,21858,148867,16757,30335,201,4,243,6,0,1,2,762,1802
456168588,3087458,0,0,0,0,8,9,7,12084,123354,10089,104923,24841,31615,36,55,377,4,0,1,3,0,3205
456168588,2956810,0,0,0,0,7,6,8,12525,157410,13726,143215,28766,23459,188,9,90,8,0,2,3,916,2265
456168588,792379,1,0,0,0,3,11,7,12546,165638,13932,151706,19902,22991,223,5,67,4,2,2,2,1317,1690
456168588,921241,1,0,0,0,21,4,5,16727,169931,75992,92598,36366,33348,183,19,516,9,3,4,6,0,1261
456168588,3076682,1,0,1,0,9,8,6,14009,172626,0,171804,18190,20450,207,20,126,2,1,1,4,0,2280
456168588,2236706,1,0,0,0,0,19,3,9097,7442,4352,3089,3574,14668,8,1,85,17,0,0,0,0,6491
456168588,2099258,1,0,0,0,9,22,9,13480,90649,21425,62404,22290,36992,18,39,557,25,0,2,2,0,4071
456167885,1725478,1,1,0,0,21,10,5,17277,157974,34251,121942,43903,35289,188,6,773,2,3,3,14,696,15893
